transactionId,farmerId,logisticsId,shipmentDatetime,shipmentDate,shipmentTime,dataSource,generatorVersion,origin,originState,originCity,originHub,destination,destinationState,destinationCity,destinationMarket,season,routeDistanceKm,quantitySentCrates,averageCrateWeightKg,quantitySentKg,pricePerCrateNgn,packagingType,transportMode,roadCondition,checkpointDelayHours,vehicleBreakdown,coldStorageAvailable,storageType,hoursSinceHarvestAtDispatch,storageDelayHours,ripenessLevel,initialDamageLevel,handlingQuality,humidityPercent,transitTimeHours,averageTemperatureC,spoilageStatus,spoilageStatusLabel,spoilageRatePercent,quantitySpoiledCrates,quantityDeliveredCrates,potentialRevenueNgn,deliveredRevenueNgn,financialLossNgn
TXN-2026-009681,FRM-795,LOG-23,2026-03-25T10:15:00,2026-03-25,10:15:00,Synthetic prototype,1.0.0,Kano (Yankaba),Kano,Kano,Yankaba,Ibadan (Bodija),Oyo,Ibadan,Bodija,Dry Season,1022.4,134,25.8,3457.2,11215,Plastic Crate,Traditional Open Truck,Fair,1.0,No,Yes,Cold Storage,3.6,0.2,Ripe,Moderate,Fair,67.0,33.5,33.8,0,Not Spoiled,2.3,3,131,1502810,1469165,33645
TXN-2026-009682,FRM-408,LOG-48,2026-06-24T17:45:00,2026-06-24,17:45:00,Synthetic prototype,1.0.0,Kano (Yankaba),Kano,Kano,Yankaba,Ibadan (Bodija),Oyo,Ibadan,Bodija,Rainy Season,955.2,230,26.5,6095.0,17982,Wooden Crate,Traditional Open Truck,Fair,2.0,No,No,Open Storage,5.2,8.0,Ripe,Severe,Fair,72.4,28.7,31.5,1,Spoiled,62.4,144,86,4135860,1546452,2589408
TXN-2026-009683,FRM-553,LOG-87,2026-07-26T12:30:00,2026-07-26,12:30:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Lagos (Mile 12),Lagos,Lagos,Mile 12,Rainy Season,1129.3,262,22.8,5973.6,18850,Raffia Basket,Refrigerated Reefer Van,Poor,2.0,No,Yes,Shaded Storage,4.0,5.0,Ripe,None,Fair,91.0,30.5,11.0,0,Not Spoiled,3.2,8,254,4938700,4787900,150800
TXN-2026-009684,FRM-635,LOG-54,2026-07-24T10:30:00,2026-07-24,10:30:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Onitsha,Anambra,Onitsha,N/A,Rainy Season,737.2,239,25.6,6118.4,20118,Plastic Crate,Traditional Open Truck,Fair,0.0,No,Yes,Cold Storage,34.4,1.0,Unripe,Low,Fair,69.9,22.0,28.5,0,Not Spoiled,0.4,1,238,4808202,4788084,20118
TXN-2026-009685,FRM-137,LOG-56,2026-09-30T10:45:00,2026-09-30,10:45:00,Synthetic prototype,1.0.0,Kano (Yankaba),Kano,Kano,Yankaba,Ibadan (Bodija),Oyo,Ibadan,Bodija,Rainy Season,987.4,131,26.8,3510.8,13979,Wooden Crate,Covered Truck,Fair,1.0,No,No,No Storage,3.0,1.8,Semi-ripe,Moderate,Poor,69.0,25.9,30.4,1,Spoiled,41.8,55,76,1831249,1062404,768845
TXN-2026-009686,FRM-489,LOG-48,2026-10-25T08:30:00,2026-10-25,08:30:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Lagos (Mile 12),Lagos,Lagos,Mile 12,Rainy Season,1223.0,181,27.4,4959.4,19416,Wooden Crate,Traditional Open Truck,Fair,0.0,No,No,Open Storage,4.5,3.2,Unripe,Low,Fair,70.3,35.5,31.1,1,Spoiled,41.9,76,105,3514296,2038680,1475616
TXN-2026-009687,FRM-140,LOG-64,2026-09-26T17:15:00,2026-09-26,17:15:00,Synthetic prototype,1.0.0,Kaduna (Zaria),Kaduna,Zaria,N/A,Ibadan (Bodija),Oyo,Ibadan,Bodija,Rainy Season,800.3,53,22.1,1171.3,15107,Plastic Crate,Traditional Open Truck,Fair,4.0,Yes,Yes,Cold Storage,10.0,8.5,Ripe,Moderate,Good,78.9,32.9,30.5,0,Not Spoiled,3.3,2,51,800671,770457,30214
TXN-2026-009688,FRM-999,LOG-97,2026-05-22T16:00:00,2026-05-22,16:00:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Onitsha,Anambra,Onitsha,N/A,Rainy Season,767.1,272,27.5,7480.0,17737,Sack,Refrigerated Reefer Van,Fair,4.0,No,No,Open Storage,26.9,16.4,Overripe,None,Fair,69.5,20.7,17.6,0,Not Spoiled,5.6,15,257,4824464,4558409,266055
TXN-2026-009689,FRM-580,LOG-87,2026-07-05T16:00:00,2026-07-05,16:00:00,Synthetic prototype,1.0.0,Kaduna (Zaria),Kaduna,Zaria,N/A,Onitsha,Anambra,Onitsha,N/A,Rainy Season,862.3,117,24.5,2866.5,21068,Plastic Crate,Traditional Open Truck,Good,0.0,Yes,No,No Storage,7.9,2.9,Semi-ripe,Low,Fair,81.1,32.0,32.8,1,Spoiled,29.5,35,82,2464956,1727576,737380
TXN-2026-009690,FRM-883,LOG-65,2026-02-27T06:15:00,2026-02-27,06:15:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Onitsha,Anambra,Onitsha,N/A,Dry Season,755.8,217,23.9,5186.3,8879,Plastic Crate,Refrigerated Reefer Van,Good,6.0,No,No,Open Storage,7.7,3.8,Ripe,Moderate,Fair,46.7,20.6,13.9,0,Not Spoiled,7.4,16,201,1926743,1784679,142064
TXN-2026-009691,FRM-932,LOG-61,2026-09-30T18:45:00,2026-09-30,18:45:00,Synthetic prototype,1.0.0,Kano (Yankaba),Kano,Kano,Yankaba,Ibadan (Bodija),Oyo,Ibadan,Bodija,Rainy Season,1009.4,108,25.0,2700.0,15300,Raffia Basket,Refrigerated Reefer Van,Fair,1.0,Yes,Yes,Open Storage,30.2,6.2,Ripe,Severe,Good,70.9,27.5,10.5,0,Not Spoiled,6.0,6,102,1652400,1560600,91800
TXN-2026-009692,FRM-999,LOG-13,2026-06-27T15:30:00,2026-06-27,15:30:00,Synthetic prototype,1.0.0,Kaduna (Zaria),Kaduna,Zaria,N/A,Onitsha,Anambra,Onitsha,N/A,Rainy Season,887.2,170,27.5,4675.0,18125,Raffia Basket,Covered Truck,Good,1.0,No,Yes,Cold Storage,8.1,15.0,Ripe,None,Good,67.6,21.9,22.4,0,Not Spoiled,4.2,7,163,3081250,2954375,126875
TXN-2026-009693,FRM-798,LOG-84,2026-05-30T10:15:00,2026-05-30,10:15:00,Synthetic prototype,1.0.0,Jos (Fadan Karshi),Plateau,Jos,Fadan Karshi,Port Harcourt (Oil Mill),Rivers,Port Harcourt,Oil Mill,Rainy Season,696.1,180,26.3,4734.0,17856,Raffia Basket,Covered Truck,Poor,1.0,No,No,No Storage,34.2,15.3,Ripe,Low,Good,67.7,27.6,26.5,0,Not Spoiled,9.6,17,163,3214080,2910528,303552
TXN-2026-009694,FRM-538,LOG-30,2026-08-19T19:45:00,2026-08-19,19:45:00,Synthetic prototype,1.0.0,Jos (Fadan Karshi),Plateau,Jos,Fadan Karshi,Ibadan (Bodija),Oyo,Ibadan,Bodija,Rainy Season,798.3,136,26.8,3644.8,18923,Wooden Crate,Traditional Open Truck,Fair,0.0,No,No,Open Storage,32.8,15.2,Unripe,Low,Fair,71.4,24.4,27.0,0,Not Spoiled,6.5,9,127,2573528,2403221,170307
TXN-2026-009695,FRM-531,LOG-61,2026-06-06T16:15:00,2026-06-06,16:15:00,Synthetic prototype,1.0.0,Kano (Yankaba),Kano,Kano,Yankaba,Ibadan (Bodija),Oyo,Ibadan,Bodija,Rainy Season,1011.9,151,23.8,3593.8,15791,Sack,Traditional Open Truck,Good,1.0,No,Yes,Open Storage,29.7,7.4,Ripe,Low,Fair,84.2,29.2,31.2,1,Spoiled,54.1,82,69,2384441,1089579,1294862
TXN-2026-009696,FRM-565,LOG-56,2026-12-29T13:30:00,2026-12-29,13:30:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Onitsha,Anambra,Onitsha,N/A,Dry Season,811.2,238,26.1,6211.8,10469,Plastic Crate,Covered Truck,Poor,0.0,Yes,No,No Storage,12.0,13.0,Unripe,Low,Fair,37.0,36.6,25.2,0,Not Spoiled,7.7,18,220,2491622,2303180,188442
TXN-2026-009697,FRM-755,LOG-79,2026-07-14T11:00:00,2026-07-14,11:00:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Ibadan (Bodija),Oyo,Ibadan,Bodija,Rainy Season,1088.7,244,26.0,6344.0,16232,Plastic Crate,Covered Truck,Poor,0.0,No,No,Open Storage,5.5,15.3,Ripe,Low,Poor,83.3,33.0,27.9,0,Not Spoiled,8.4,20,224,3960608,3635968,324640
TXN-2026-009698,FRM-193,LOG-17,2026-11-24T15:00:00,2026-11-24,15:00:00,Synthetic prototype,1.0.0,Kaduna (Zaria),Kaduna,Zaria,N/A,Onitsha,Anambra,Onitsha,N/A,Dry Season,826.7,108,26.5,2862.0,8596,Raffia Basket,Traditional Open Truck,Fair,1.0,No,Yes,Open Storage,10.7,16.6,Ripe,None,Poor,69.8,27.3,32.6,0,Not Spoiled,5.6,6,102,928368,876792,51576
TXN-2026-009699,FRM-386,LOG-66,2026-01-22T06:15:00,2026-01-22,06:15:00,Synthetic prototype,1.0.0,Kaduna (Zaria),Kaduna,Zaria,N/A,Port Harcourt (Oil Mill),Rivers,Port Harcourt,Oil Mill,Dry Season,1012.2,147,24.5,3601.5,12823,Raffia Basket,Traditional Open Truck,Good,0.0,Yes,No,Open Storage,33.6,3.3,Overripe,Low,Good,50.6,38.0,38.5,0,Not Spoiled,10.9,16,131,1884981,1679813,205168
TXN-2026-009700,FRM-804,LOG-25,2026-05-02T16:00:00,2026-05-02,16:00:00,Synthetic prototype,1.0.0,Kano (Yankaba),Kano,Kano,Yankaba,Onitsha,Anambra,Onitsha,N/A,Rainy Season,1035.8,132,25.4,3352.8,15620,Wooden Crate,Traditional Open Truck,Fair,0.0,No,No,Open Storage,28.2,1.0,Ripe,Moderate,Fair,67.2,31.4,27.4,1,Spoiled,65.7,87,45,2061840,702900,1358940
TXN-2026-009701,FRM-876,LOG-64,2026-01-06T19:15:00,2026-01-06,19:15:00,Synthetic prototype,1.0.0,Kaduna (Zaria),Kaduna,Zaria,N/A,Onitsha,Anambra,Onitsha,N/A,Dry Season,875.6,128,23.6,3020.8,10016,Plastic Crate,Traditional Open Truck,Poor,0.0,No,No,Open Storage,20.0,10.3,Overripe,Severe,Fair,62.8,27.9,37.6,1,Spoiled,71.2,91,37,1282048,370592,911456
TXN-2026-009702,FRM-828,LOG-72,2026-03-18T11:00:00,2026-03-18,11:00:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Onitsha,Anambra,Onitsha,N/A,Dry Season,767.7,168,24.6,4132.8,9437,Wooden Crate,Traditional Open Truck,Fair,0.0,No,No,Open Storage,17.5,12.0,Overripe,Moderate,Fair,52.4,23.1,38.3,1,Spoiled,88.6,149,19,1585416,179303,1406113
TXN-2026-009703,FRM-248,LOG-50,2026-06-10T15:15:00,2026-06-10,15:15:00,Synthetic prototype,1.0.0,Kaduna (Zaria),Kaduna,Zaria,N/A,Onitsha,Anambra,Onitsha,N/A,Rainy Season,875.0,299,26.8,8013.2,19259,Raffia Basket,Covered Truck,Good,6.0,No,No,Open Storage,17.7,13.8,Ripe,Moderate,Fair,81.2,27.1,24.7,0,Not Spoiled,13.6,41,258,5758441,4968822,789619
TXN-2026-009704,FRM-168,LOG-84,2026-07-06T06:45:00,2026-07-06,06:45:00,Synthetic prototype,1.0.0,Jos (Fadan Karshi),Plateau,Jos,Fadan Karshi,Onitsha,Anambra,Onitsha,N/A,Rainy Season,517.8,293,27.5,8057.5,17881,Raffia Basket,Traditional Open Truck,Fair,1.0,No,No,Open Storage,32.8,2.1,Unripe,Moderate,Fair,78.2,19.3,29.2,0,Not Spoiled,13.1,38,255,5239133,4559655,679478
TXN-2026-009705,FRM-654,LOG-74,2026-12-10T12:15:00,2026-12-10,12:15:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Onitsha,Anambra,Onitsha,N/A,Dry Season,795.2,115,24.3,2794.5,10221,Plastic Crate,Traditional Open Truck,Fair,0.0,No,No,Open Storage,19.8,15.9,Ripe,Moderate,Fair,46.3,25.0,34.5,1,Spoiled,55.9,64,51,1175415,521271,654144
TXN-2026-009706,FRM-373,LOG-72,2026-06-24T15:45:00,2026-06-24,15:45:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Ibadan (Bodija),Oyo,Ibadan,Bodija,Rainy Season,1102.9,88,23.2,2041.6,17560,Raffia Basket,Covered Truck,Fair,2.0,No,No,Open Storage,10.5,17.5,Semi-ripe,None,Good,80.1,28.7,22.6,0,Not Spoiled,5.6,5,83,1545280,1457480,87800
TXN-2026-009707,FRM-289,LOG-66,2026-12-07T10:00:00,2026-12-07,10:00:00,Synthetic prototype,1.0.0,Kaduna (Zaria),Kaduna,Zaria,N/A,Port Harcourt (Oil Mill),Rivers,Port Harcourt,Oil Mill,Dry Season,1058.9,113,23.9,2700.7,9476,Plastic Crate,Traditional Open Truck,Fair,4.0,No,No,Open Storage,18.6,17.4,Ripe,None,Fair,55.8,36.1,38.8,0,Not Spoiled,13.9,16,97,1070788,919172,151616
TXN-2026-009708,FRM-624,LOG-52,2026-01-11T13:45:00,2026-01-11,13:45:00,Synthetic prototype,1.0.0,Jos (Fadan Karshi),Plateau,Jos,Fadan Karshi,Ibadan (Bodija),Oyo,Ibadan,Bodija,Dry Season,900.0,227,26.2,5947.4,12245,Raffia Basket,Traditional Open Truck,Good,4.0,No,No,Open Storage,2.6,6.0,Semi-ripe,Moderate,Good,43.7,28.0,40.3,0,Not Spoiled,6.0,14,213,2779615,2608185,171430
TXN-2026-009709,FRM-322,LOG-74,2026-09-01T18:00:00,2026-09-01,18:00:00,Synthetic prototype,1.0.0,Jos (Fadan Karshi),Plateau,Jos,Fadan Karshi,Ibadan (Bodija),Oyo,Ibadan,Bodija,Rainy Season,894.5,282,27.9,7867.8,14075,Plastic Crate,Traditional Open Truck,Fair,2.0,No,No,Open Storage,30.2,9.4,Overripe,Moderate,Poor,67.1,31.0,32.8,1,Spoiled,50.4,142,140,3969150,1970500,1998650
TXN-2026-009710,FRM-888,LOG-57,2026-07-28T08:30:00,2026-07-28,08:30:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Port Harcourt (Oil Mill),Rivers,Port Harcourt,Oil Mill,Rainy Season,898.2,196,27.5,5390.0,17810,Raffia Basket,Traditional Open Truck,Fair,6.0,No,Yes,Open Storage,3.4,3.7,Ripe,Moderate,Fair,71.9,32.5,34.5,0,Not Spoiled,5.3,10,186,3490760,3312660,178100
TXN-2026-009711,FRM-345,LOG-73,2026-11-22T15:30:00,2026-11-22,15:30:00,Synthetic prototype,1.0.0,Kano (Yankaba),Kano,Kano,Yankaba,Onitsha,Anambra,Onitsha,N/A,Dry Season,1033.9,221,22.8,5038.8,9356,Wooden Crate,Refrigerated Reefer Van,Poor,4.0,No,Yes,Cold Storage,16.9,8.2,Unripe,None,Fair,46.1,28.3,13.8,0,Not Spoiled,1.9,4,217,2067676,2030252,37424
TXN-2026-009712,FRM-258,LOG-56,2026-09-15T13:15:00,2026-09-15,13:15:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Ibadan (Bodija),Oyo,Ibadan,Bodija,Rainy Season,1134.1,89,25.8,2296.2,14261,Raffia Basket,Refrigerated Reefer Van,Fair,2.0,No,No,Shaded Storage,24.9,13.1,Semi-ripe,None,Good,77.5,27.3,14.8,0,Not Spoiled,1.6,1,88,1269229,1254968,14261
TXN-2026-009713,FRM-672,LOG-46,2026-01-25T14:00:00,2026-01-25,14:00:00,Synthetic prototype,1.0.0,Kano (Yankaba),Kano,Kano,Yankaba,Lagos (Mile 12),Lagos,Lagos,Mile 12,Dry Season,1153.6,117,25.1,2936.7,11618,Plastic Crate,Covered Truck,Poor,4.0,No,Yes,Cold Storage,3.9,17.8,Semi-ripe,Severe,Fair,45.3,35.5,37.7,0,Not Spoiled,10.5,12,105,1359306,1219890,139416
TXN-2026-009714,FRM-176,LOG-43,2026-02-15T17:30:00,2026-02-15,17:30:00,Synthetic prototype,1.0.0,Kano (Yankaba),Kano,Kano,Yankaba,Port Harcourt (Oil Mill),Rivers,Port Harcourt,Oil Mill,Dry Season,1251.2,274,24.8,6795.2,13239,Sack,Covered Truck,Poor,6.0,Yes,No,No Storage,28.1,0.4,Unripe,Low,Fair,62.0,51.7,28.5,1,Spoiled,45.5,125,149,3627486,1972611,1654875
TXN-2026-009715,FRM-724,LOG-45,2026-03-24T13:30:00,2026-03-24,13:30:00,Synthetic prototype,1.0.0,Kano (Yankaba),Kano,Kano,Yankaba,Port Harcourt (Oil Mill),Rivers,Port Harcourt,Oil Mill,Dry Season,1300.5,202,24.9,5029.8,12615,Plastic Crate,Covered Truck,Poor,0.0,No,No,Shaded Storage,23.5,8.9,Ripe,Low,Fair,68.5,36.3,28.8,0,Not Spoiled,5.4,11,191,2548230,2409465,138765
TXN-2026-009716,FRM-279,LOG-81,2026-11-22T16:15:00,2026-11-22,16:15:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Lagos (Mile 12),Lagos,Lagos,Mile 12,Dry Season,1249.5,186,24.0,4464.0,9885,Sack,Traditional Open Truck,Good,0.0,Yes,No,Open Storage,33.0,1.7,Overripe,Low,Good,45.4,44.1,37.7,1,Spoiled,55.0,102,84,1838610,830340,1008270
TXN-2026-009717,FRM-648,LOG-81,2026-03-29T18:45:00,2026-03-29,18:45:00,Synthetic prototype,1.0.0,Kaduna (Zaria),Kaduna,Zaria,N/A,Onitsha,Anambra,Onitsha,N/A,Dry Season,834.3,289,25.4,7340.6,10966,Raffia Basket,Traditional Open Truck,Fair,2.0,No,Yes,Open Storage,8.2,8.3,Ripe,None,Fair,49.0,28.1,37.0,0,Not Spoiled,10.9,32,257,3169174,2818262,350912
TXN-2026-009718,FRM-211,LOG-44,2026-02-13T14:45:00,2026-02-13,14:45:00,Synthetic prototype,1.0.0,Kano (Yankaba),Kano,Kano,Yankaba,Onitsha,Anambra,Onitsha,N/A,Dry Season,1069.7,218,24.5,5341.0,12864,Plastic Crate,Traditional Open Truck,Fair,0.0,No,Yes,Open Storage,19.3,10.5,Ripe,None,Fair,64.3,33.5,34.6,0,Not Spoiled,8.2,18,200,2804352,2572800,231552
TXN-2026-009719,FRM-617,LOG-30,2026-03-12T16:00:00,2026-03-12,16:00:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Onitsha,Anambra,Onitsha,N/A,Dry Season,818.2,191,24.9,4755.9,11214,Plastic Crate,Traditional Open Truck,Fair,1.0,No,No,Shaded Storage,23.9,12.1,Ripe,Low,Fair,67.5,24.2,35.3,1,Spoiled,36.4,70,121,2141874,1356894,784980
TXN-2026-009720,FRM-300,LOG-19,2026-09-19T12:30:00,2026-09-19,12:30:00,Synthetic prototype,1.0.0,Jos (Fadan Karshi),Plateau,Jos,Fadan Karshi,Ibadan (Bodija),Oyo,Ibadan,Bodija,Rainy Season,867.6,210,22.9,4809.0,16764,Raffia Basket,Traditional Open Truck,Fair,2.0,No,No,Open Storage,4.0,15.1,Semi-ripe,Low,Good,75.2,29.1,25.7,0,Not Spoiled,7.9,17,193,3520440,3235452,284988
TXN-2026-009721,FRM-528,LOG-39,2026-08-11T09:30:00,2026-08-11,09:30:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Ibadan (Bodija),Oyo,Ibadan,Bodija,Rainy Season,1083.3,164,23.9,3919.6,20355,Raffia Basket,Covered Truck,Fair,1.0,No,Yes,Open Storage,12.4,16.8,Semi-ripe,None,Good,90.9,30.7,28.9,0,Not Spoiled,4.7,8,156,3338220,3175380,162840
TXN-2026-009722,FRM-951,LOG-95,2026-11-09T13:15:00,2026-11-09,13:15:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Ibadan (Bodija),Oyo,Ibadan,Bodija,Dry Season,1090.0,216,22.5,4860.0,11435,Sack,Traditional Open Truck,Good,0.0,No,Yes,Open Storage,8.4,6.6,Ripe,None,Fair,69.9,29.0,38.6,0,Not Spoiled,6.2,13,203,2469960,2321305,148655
TXN-2026-009723,FRM-803,LOG-50,2026-02-07T13:30:00,2026-02-07,13:30:00,Synthetic prototype,1.0.0,Kaduna (Zaria),Kaduna,Zaria,N/A,Port Harcourt (Oil Mill),Rivers,Port Harcourt,Oil Mill,Dry Season,1081.0,257,25.2,6476.4,10755,Wooden Crate,Traditional Open Truck,Fair,0.0,No,No,Shaded Storage,4.6,15.6,Ripe,Low,Good,63.0,31.7,40.9,0,Not Spoiled,11.9,31,226,2764035,2430630,333405
TXN-2026-009724,FRM-541,LOG-27,2026-08-02T05:30:00,2026-08-02,05:30:00,Synthetic prototype,1.0.0,Kaduna (Zaria),Kaduna,Zaria,N/A,Ibadan (Bodija),Oyo,Ibadan,Bodija,Rainy Season,778.1,188,27.5,5170.0,17666,Wooden Crate,Traditional Open Truck,Fair,0.0,Yes,No,Shaded Storage,14.6,12.6,Overripe,None,Good,82.3,31.0,32.0,0,Not Spoiled,12.8,24,164,3321208,2897224,423984
TXN-2026-009725,FRM-791,LOG-67,2026-07-18T08:15:00,2026-07-18,08:15:00,Synthetic prototype,1.0.0,Kaduna (Zaria),Kaduna,Zaria,N/A,Ibadan (Bodija),Oyo,Ibadan,Bodija,Rainy Season,810.4,226,26.3,5943.8,17952,Plastic Crate,Traditional Open Truck,Good,1.0,No,No,Shaded Storage,35.1,11.6,Overripe,Low,Good,75.6,24.0,32.7,1,Spoiled,48.1,109,117,4057152,2100384,1956768
TXN-2026-009726,FRM-265,LOG-49,2026-01-03T10:15:00,2026-01-03,10:15:00,Synthetic prototype,1.0.0,Jos (Fadan Karshi),Plateau,Jos,Fadan Karshi,Lagos (Mile 12),Lagos,Lagos,Mile 12,Dry Season,946.2,188,23.9,4493.2,8809,Sack,Traditional Open Truck,Poor,0.0,No,Yes,Cold Storage,24.6,16.9,Overripe,None,Fair,58.6,34.0,32.6,0,Not Spoiled,4.6,9,179,1656092,1576811,79281
TXN-2026-009727,FRM-165,LOG-60,2026-02-04T14:45:00,2026-02-04,14:45:00,Synthetic prototype,1.0.0,Kano (Yankaba),Kano,Kano,Yankaba,Lagos (Mile 12),Lagos,Lagos,Mile 12,Dry Season,1103.7,263,27.6,7258.8,14079,Raffia Basket,Covered Truck,Fair,1.0,No,Yes,Cold Storage,31.8,2.2,Ripe,None,Good,53.7,28.4,36.6,0,Not Spoiled,6.3,17,246,3702777,3463434,239343
TXN-2026-009728,FRM-135,LOG-27,2026-03-30T09:45:00,2026-03-30,09:45:00,Synthetic prototype,1.0.0,Kaduna (Zaria),Kaduna,Zaria,N/A,Ibadan (Bodija),Oyo,Ibadan,Bodija,Dry Season,788.6,174,27.7,4819.8,12389,Plastic Crate,Traditional Open Truck,Fair,6.0,No,Yes,Cold Storage,8.6,11.7,Semi-ripe,None,Good,56.2,30.2,39.6,0,Not Spoiled,0.0,0,174,2155686,2155686,0
TXN-2026-009729,FRM-448,LOG-21,2026-02-07T15:45:00,2026-02-07,15:45:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Port Harcourt (Oil Mill),Rivers,Port Harcourt,Oil Mill,Dry Season,913.2,233,23.6,5498.8,12140,Plastic Crate,Traditional Open Truck,Good,4.0,No,No,Shaded Storage,6.0,15.7,Overripe,Low,Poor,59.7,29.4,32.5,0,Not Spoiled,5.3,12,221,2828620,2682940,145680
TXN-2026-009730,FRM-651,LOG-47,2026-06-22T17:30:00,2026-06-22,17:30:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Onitsha,Anambra,Onitsha,N/A,Rainy Season,718.9,224,22.3,4995.2,17891,Raffia Basket,Traditional Open Truck,Fair,6.0,No,No,Shaded Storage,30.2,12.2,Ripe,Severe,Good,79.2,27.5,27.7,1,Spoiled,41.2,92,132,4007584,2361612,1645972
TXN-2026-009731,FRM-835,LOG-73,2026-10-12T11:30:00,2026-10-12,11:30:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Onitsha,Anambra,Onitsha,N/A,Rainy Season,807.0,55,22.7,1248.5,15622,Raffia Basket,Traditional Open Truck,Poor,0.0,No,Yes,Shaded Storage,33.2,11.6,Semi-ripe,Moderate,Fair,70.4,28.8,24.6,0,Not Spoiled,13.3,7,48,859210,749856,109354
TXN-2026-009732,FRM-168,LOG-50,2026-08-04T08:00:00,2026-08-04,08:00:00,Synthetic prototype,1.0.0,Jos (Fadan Karshi),Plateau,Jos,Fadan Karshi,Lagos (Mile 12),Lagos,Lagos,Mile 12,Rainy Season,965.7,91,24.4,2220.4,24124,Raffia Basket,Traditional Open Truck,Good,0.0,Yes,Yes,Shaded Storage,32.2,14.2,Ripe,Moderate,Good,82.2,34.6,31.2,0,Not Spoiled,14.0,13,78,2195284,1881672,313612
TXN-2026-009733,FRM-989,LOG-27,2026-12-21T14:15:00,2026-12-21,14:15:00,Synthetic prototype,1.0.0,Kano (Yankaba),Kano,Kano,Yankaba,Onitsha,Anambra,Onitsha,N/A,Dry Season,1053.8,103,26.8,2760.4,12722,Plastic Crate,Traditional Open Truck,Good,1.0,No,No,Open Storage,35.3,16.0,Semi-ripe,Moderate,Fair,45.3,31.3,30.3,0,Not Spoiled,0.0,0,103,1310366,1310366,0
TXN-2026-009734,FRM-102,LOG-51,2026-01-19T14:15:00,2026-01-19,14:15:00,Synthetic prototype,1.0.0,Jos (Fadan Karshi),Plateau,Jos,Fadan Karshi,Lagos (Mile 12),Lagos,Lagos,Mile 12,Dry Season,949.1,91,24.5,2229.5,8955,Raffia Basket,Covered Truck,Fair,1.0,No,No,Shaded Storage,19.9,5.9,Semi-ripe,Moderate,Good,57.1,24.4,26.3,0,Not Spoiled,9.9,9,82,814905,734310,80595
TXN-2026-009735,FRM-240,LOG-53,2026-09-01T16:00:00,2026-09-01,16:00:00,Synthetic prototype,1.0.0,Kaduna (Zaria),Kaduna,Zaria,N/A,Lagos (Mile 12),Lagos,Lagos,Mile 12,Rainy Season,872.9,91,27.3,2484.3,17184,Raffia Basket,Traditional Open Truck,Fair,2.0,No,Yes,Cold Storage,34.4,17.5,Semi-ripe,Moderate,Fair,76.4,27.0,31.5,0,Not Spoiled,8.1,7,84,1563744,1443456,120288
TXN-2026-009736,FRM-117,LOG-67,2026-06-17T12:00:00,2026-06-17,12:00:00,Synthetic prototype,1.0.0,Kaduna (Zaria),Kaduna,Zaria,N/A,Onitsha,Anambra,Onitsha,N/A,Rainy Season,852.4,175,25.9,4532.5,18739,Raffia Basket,Covered Truck,Fair,0.0,No,No,No Storage,9.1,14.3,Semi-ripe,Moderate,Fair,73.2,23.2,24.7,0,Not Spoiled,0.0,0,175,3279325,3279325,0
TXN-2026-009737,FRM-767,LOG-92,2026-06-25T06:15:00,2026-06-25,06:15:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Onitsha,Anambra,Onitsha,N/A,Rainy Season,736.3,61,27.6,1683.6,16554,Plastic Crate,Covered Truck,Fair,1.0,No,No,Open Storage,35.1,17.8,Semi-ripe,Moderate,Poor,86.8,21.3,25.2,0,Not Spoiled,1.3,1,60,1009794,993240,16554
